Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
8/31/20,176,180,176,179.2,120,67237,12045800.1
8/28/20,171.5,179,171,175.1,159,40302,7053540.1
8/27/20,172.5,173.7,170.5,172.2,65,30649,5286256.6
8/26/20,172,175,168.6,172.7,137,81948,14201004.2
8/25/20,169,171.9,165,169.9,59,19248,3263899
8/24/20,169,175,169,171.4,100,39091,6722389.2
8/21/20,163,170.9,163,169,361,222679,37511523
8/20/20,158.5,162.3,155,159.2,111,190398,30248630.2
8/19/20,155.2,158,150.1,155.1,126,100965,15466215.5
8/18/20,160,162,157.2,158,77,84458,13329292.2
8/17/20,166,166,158.1,160.2,157,75775,12179269.9
8/14/20,172,179,161,166.6,388,273776,47233857.2
8/13/20,151,168.7,151,165.3,620,383772,61631857
8/12/20,146.8,146.8,143.5,144.4,50,105572,15280196.2
8/11/20,143.5,145,143,144,71,94186,13591169.3
8/10/20,144,145,142,143.7,156,54068,7772939.9
8/7/20,143,145,138.1,142.3,122,88899,12584241
8/6/20,138,144,137.9,140.3,131,172390,23999571.7
8/5/20,137,138,135,136.2,24,5834,797305
8/4/20,134.9,138,134,137.3,167,388747,53044576
7/31/20,135,135,134.5,134.8,29,22990,3100796.9
7/30/20,135,135,131.9,132.2,20,15453,2063230.2
7/29/20,132.3,136,132.3,133.4,16,4911,652215.6
7/28/20,137,137,132.1,134.1,19,2884,387637.2
7/27/20,138,138,132.5,135,29,12827,1744143
7/24/20,137,139.9,137,137.7,64,22658,3126936.7
7/23/20,125.1,139.9,125,136.9,174,290115,38261494.2
7/22/20,128.4,129,125.1,125.7,81,71499,9179132
7/21/20,127.8,129,123.5,125.7,84,52914,6733895.1
7/20/20,114.3,127.9,114.3,126.6,102,71557,8690610
7/17/20,115,116.4,114.2,114.3,14,2699,310813.5
7/16/20,110,116.5,110,114.1,13,3652,410991.1
7/15/20,110.1,113.8,109.8,111,13,5675,626447.5
7/14/20,112.5,117,111,112.5,38,6313,716187.8
7/13/20,110,113.2,103.5,111,184,83487,9042398
7/10/20,121,121,115.1,116.4,71,30053,3518880
7/9/20,122.9,124.7,122.9,124,60,43798,5425250.4
7/8/20,120,123,119.8,122.9,85,48907,5904995.4
7/7/20,110,119,110,117.6,113,61299,6908983
7/6/20,106.5,110,106.1,110,27,67497,7412664.1
7/3/20,108.7,109.5,108,108.2,45,26374,2860964.5
7/2/20,111.5,112.5,108.1,108.3,87,36381,4018976.5
7/1/20,104,111.5,103.9,109.1,84,30202,3273177
6/30/20,102,104,100,102.1,57,27041,2741684.4
6/29/20,97,100,97,99.6,36,21317,2106105.4
6/26/20,96.5,99,96.5,97.1,23,12546,1216830.5
6/25/20,93.5,96,92.5,94.7,28,29959,2833797
