Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
10/23/20,33,34.1,32,32.5,169,299381,9841590.1
10/22/20,31.2,33.9,31,32.8,196,441233,14362535.9
10/21/20,35,35,32,32.4,598,3069689,103577787.5
10/20/20,33.6,34.7,33,34.4,487,2446768,83136953.7
10/19/20,33,33.6,32.5,33.1,280,691850,22973853.8
10/16/20,32.4,32.9,31.9,32.5,138,329312,10606324.7
10/15/20,32,32.5,31.5,32.4,183,614723,19736037
10/14/20,31.2,31.9,31,31.3,143,360350,11261434.5
10/13/20,31.4,32,31,31.2,167,764542,23817799.1
10/12/20,32.9,32.9,31.2,31.4,257,690908,21807522.6
10/9/20,31.1,32.6,31.1,31.5,264,580987,18544129.6
10/8/20,30,31.5,30,31,314,1016812,31526010.8
10/7/20,29.6,31,29,30,219,393120,11834570.1
10/6/20,29.5,32.8,29,30,376,1230314,37500028
10/5/20,33,33.1,29,30.7,455,1135149,35771960.5
10/2/20,34.7,35,34.4,34.6,125,314233,10886679.7
9/30/20,34.3,34.6,34,34.5,197,932953,32160787.8
9/29/20,34,34.5,33.9,34.1,278,774347,26444728.5
9/28/20,34.5,35,34.2,34.6,244,863789,29907410.9
9/25/20,35,35,34.3,34.5,203,748784,25857252.7
9/24/20,35,35,34.3,34.5,280,2115440,73518442.7
9/23/20,34.9,34.9,33.9,34.1,371,1467400,50079643.5
9/22/20,35.5,35.8,34.6,34.8,249,709022,24836213.2
9/21/20,35,35.4,34.3,35.1,449,1340885,46844372.5
9/18/20,35.1,36,34.7,35,773,2757223,97963631.4
9/17/20,34.2,35.3,33.5,35.1,1081,6683479,231942850.6
9/16/20,31.5,34.1,31.3,34,1182,5399150,179963950.9
9/15/20,31.5,31.5,30.6,31.2,878,2293745,71276278.8
9/14/20,29.6,32.5,29.6,32,1286,3874704,120668147.1
9/11/20,29,29.5,29,29.5,405,1489931,43692050.7
9/10/20,28.2,29,28.2,28.9,330,1357103,39130051.7
9/9/20,28,28.2,27.8,28,134,1248953,34480317.6
9/8/20,28,28,27.6,27.8,62,74292,2065325.9
9/7/20,28,28.2,27.6,27.7,139,270126,7537662.8
9/4/20,28,28.3,27.7,27.8,127,1584067,43698970.8
9/3/20,28.4,28.4,27.9,28.2,84,117992,3311201.7
9/2/20,27.9,28,27.5,27.6,149,432501,11972162.6
8/31/20,28,28,27.4,27.5,290,579019,15987493.1
8/28/20,28.6,28.8,27.9,28,455,1753998,49229559.8
8/27/20,29,29,28.4,28.6,235,850408,24317602.8
8/26/20,29,29.2,28.5,28.8,423,1547547,44422453.1
8/25/20,28.1,29,27.9,28.7,1588,11934830,338617769.3
8/24/20,28,28.6,27.8,27.9,326,1562932,43684049.3
8/21/20,28,28.2,27.5,28,109,122973,3442027.5
8/20/20,27.5,28.1,27.2,27.5,156,197556,5448728.4
8/19/20,27,27.9,26.7,27.7,66,46759,1288248.4
8/18/20,27.3,27.9,26.9,27,121,157526,4270850.9
8/17/20,27.9,27.9,27.2,27.4,33,66977,1837755
8/14/20,27.5,27.5,27.1,27.2,85,93382,2553472.5
8/13/20,27.5,27.9,27.4,27.5,42,67085,1846076.8
8/12/20,27.9,27.9,27.3,27.5,46,99117,2720002.1
8/11/20,27.9,27.9,27.3,27.4,72,104050,2853880.2
8/10/20,27.7,27.8,27.2,27.3,70,57699,1582113.3
8/7/20,28,28,27.3,27.4,97,300628,8281908.1
8/6/20,27.5,27.6,27.3,27.4,129,156713,4298871
8/5/20,28.3,28.3,27.5,27.5,125,212317,5851831.3
8/4/20,28.4,28.4,28,28,120,145418,4076210.5
7/31/20,28.5,28.5,28.2,28.3,62,62678,1774029.8
7/30/20,28.9,28.9,28.4,28.5,24,24896,710291.2
7/29/20,28.4,28.5,28.2,28.4,16,12265,348636.3
7/28/20,28.5,28.9,28.2,28.5,69,126936,3621614.6
7/27/20,28.5,29,27.6,28.5,37,55220,1569552.7
7/24/20,28.6,28.6,27.5,27.6,361,575593,16008897
7/23/20,29,29,28.6,28.7,69,52428,1504899
7/22/20,29,29,28.7,28.9,19,8608,248220.2
7/21/20,29,29,28.5,29,9,3358,96821.2
7/20/20,29.7,29.8,29,29,44,41071,1202499
7/17/20,29.3,29.3,28.9,29,8,4894,141900.9
7/16/20,28.9,28.9,28.5,28.8,14,12219,351368.1
7/15/20,28,28.4,28,28,6,9005,252142
7/14/20,27.7,28.6,27.5,28.3,48,76151,2154527.1
7/13/20,28.5,29,26.7,28,59,64017,1809760.7
7/10/20,30.4,30.5,29.3,29.7,39,89261,2641785.9
7/9/20,30.9,30.9,30.6,30.6,4,211,6456.9
7/8/20,31,31,30,30.7,23,2883,88657.6
7/7/20,30.1,31,29.9,30,34,70027,2109208.9
7/6/20,29.5,31,29.5,30.1,6,10200,305300
7/3/20,30.2,30.2,29.5,29.6,25,25202,754621.3
7/2/20,30.6,30.6,30.1,30.1,48,49503,1491401.4
7/1/20,31.4,31.4,30.8,31,43,124436,3857155.5
6/30/20,30.9,31,30.5,31,30,133129,4125245.6
6/29/20,31,32,30.9,30.9,28,23321,722754.4
6/26/20,31,31,30.5,31,26,23760,736038.5
6/25/20,31,31.5,30.9,31,47,85336,2645486
6/24/20,31.4,32,30.8,30.9,62,3092969,94386855
6/23/20,30,31.5,30,31.5,44,79890,2462028.2
6/22/20,29,31,29,29.7,37,80746,2397086.1
6/19/20,29.5,29.5,28.4,28.5,39,124576,3598948.2
6/18/20,28.3,29.7,28.1,29,26,63734,1839722
6/17/20,28.4,28.5,28,28.1,24,70845,1987661.5
6/16/20,28.4,28.4,28,28,22,24067,675985.1
6/15/20,28,28.4,28,28.2,10,1804,50783.5
6/12/20,28.3,28.3,27.5,28,27,56431,1579647.8
6/11/20,27.7,28.4,27.7,28.2,30,63864,1793802.5
6/10/20,27.9,27.9,27,27,42,73367,2015070.3
6/9/20,27.9,28,27.5,27.9,41,57592,1609993.7
