Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
1/22/21,72.5,74.5,72,74,466,1215631,89423286.3
1/21/21,74,74,69,71.9,642,2407164,175079826.8
1/20/21,71,74,70,71.4,882,1722708,123804395.5
1/19/21,68.1,72,67.7,70.6,946,2100114,147310769
1/18/21,68,69.9,66.4,67.9,510,636123,43639657.1
1/15/21,63.9,67.8,63.5,65.7,288,673414,44057260.1
1/13/21,63.8,64,63,63.3,309,273156,17283272.7
1/12/21,64.1,64.1,63.6,63.7,199,97061,6187464.5
1/11/21,65,65,63.9,64,246,164882,10564835.9
1/8/21,65,65.3,64.6,64.8,129,153286,9950716
1/7/21,65,65.3,64.6,65,163,361090,23437082
1/6/21,66,66,64.8,65.1,308,192902,12563127.9
1/5/21,66,66.4,65,66,164,218278,14354559.7
1/4/21,65.3,66,64.9,65.1,252,188532,12325741.8
12/31/20,65.8,66,65,65.3,126,98220,6428355
12/30/20,64.8,66,64.8,65.7,133,67915,4454057.7
12/28/20,64.5,65.5,64.2,64.8,75,129047,8371581.6
12/24/20,64.8,64.9,63.6,64.2,108,98185,6291125.2
12/23/20,64.3,64.7,63.8,64.1,58,51435,3290501.5
12/22/20,64.5,64.5,63.6,64.1,107,44059,2820129.3
12/21/20,64.8,64.8,64,64.2,100,36199,2321703.3
12/18/20,64.8,64.9,64,64.5,106,225516,14538444.9
12/17/20,64.7,65.8,64,64.3,114,79520,5133477.1
12/16/20,64.8,65.4,64.5,65,126,96948,6300624.4
12/15/20,65.8,65.9,64.8,65,152,85616,5598676.3
12/14/20,66.4,66.4,65.5,65.8,156,103372,6804590.8
12/11/20,66.5,66.9,65.9,66.2,132,124687,8252284.3
12/10/20,67.9,67.9,66,66.2,200,155176,10323767.3
12/9/20,67.8,69.6,66.5,67.5,467,525805,35848356.9
12/8/20,66.7,67.9,66.7,67.6,421,2224383,148941178.9
12/7/20,66,66.7,65.5,66.4,293,648201,42963381.9
