Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
3/2/21,73,73,70.1,70.6,156,52918,3761127.9
3/1/21,74,74.5,72.5,72.9,104,60567,4442501.3
2/25/21,72.2,73.9,70,73.2,184,284915,20796410.5
2/24/21,69,72.5,69,70,125,102028,7162831.7
2/23/21,72,72,68,69.9,320,345358,24206698.3
2/22/21,74.8,74.8,72.5,73.1,199,271354,19886842.8
2/19/21,74,74.8,72.2,74,151,434745,32164697.6
2/18/21,72,73.9,71.3,73,122,154380,11238413.8
2/17/21,73.9,73.9,65,71.6,272,293218,20477164.7
2/16/21,74.5,74.5,71,71.3,289,495366,35491762.3
2/15/21,80,80,73,74.2,363,300502,22588686.9
2/12/21,73.9,80,73.6,76.9,436,554954,42967955.1
2/11/21,73.4,75,64,71.1,710,1164054,81316397.5
2/10/21,77,78,72.6,73.4,553,783130,58760941.5
2/9/21,75.3,77,70.1,74.4,241,409943,30384513.8
2/8/21,77.3,78,75,75.3,296,273442,20818878.1
2/5/21,78.9,78.9,76.7,77.1,248,268889,20768118.3
2/3/21,75.5,80,73.7,77.4,491,572255,44510791.3
2/2/21,82,82,72,75.4,476,711834,55419784.4
2/1/21,83.5,84,78,82,391,584354,47902261.5
1/29/21,85,85.5,82,83.5,435,588060,49384527.6
1/27/21,89,89.4,84.5,85,508,1495470,128012444.1
1/26/21,87,90,87,88.5,463,964762,85424552.5
1/25/21,88,88.3,85,86.3,647,1932787,167789116.2
1/22/21,86.5,88,86.5,86.8,331,417020,36397730.2
1/21/21,85.1,88,83.8,86.6,486,1258533,107354007.1
1/20/21,86,87,82.4,86,560,877525,74663983.2
1/19/21,88,89.5,85.5,86.5,684,1340345,116766104.6
1/18/21,85,89.5,83.9,86.3,986,1810875,155246994
1/15/21,79.5,84.5,79.5,83.3,894,1736162,144412224.5
1/13/21,80,80.5,78.1,79,602,1212505,96583486.8
1/12/21,76.2,79.9,75.1,79.5,568,851656,65895741
1/11/21,77,77,76,76.2,622,1036178,78962356
1/8/21,78,78,76.5,77,375,546364,41994291.5
1/7/21,79.5,79.5,77,77.3,509,398182,30845707.8
1/6/21,80.1,80.1,77.6,78.5,633,838385,66155392.7
1/5/21,80,81,79.4,80.5,710,1578042,126608697.1
