Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
8/18/20,4.5,5.1,4.5,5,761,20014699,95098197.4
8/17/20,4.5,4.6,4.4,4.5,262,5318972,23980987
8/14/20,4.3,4.5,4.3,4.5,925,33433338,147032446.2
8/13/20,3.9,4,3.9,4,169,9184468,36218327.4
8/12/20,3.9,4,3.9,3.9,58,1832061,7145053
8/11/20,3.9,4,3.8,3.9,58,2093634,8167562.4
8/10/20,4,4,3.8,3.9,130,2450549,9566962.5
8/7/20,4,4.1,3.9,4,182,9059835,36308119.3
8/6/20,3.9,4,3.8,3.9,68,1084608,4230175.8
8/5/20,3.9,4,3.8,3.8,56,903501,3514423.8
8/4/20,3.8,4,3.8,3.9,141,2188693,8491676.4
7/31/20,3.7,3.9,3.6,3.8,163,6350876,23960378.2
7/30/20,3.6,3.7,3.6,3.7,32,417993,1512090
7/29/20,3.8,3.8,3.6,3.7,120,3719893,13714118
7/28/20,3.7,3.8,3.6,3.7,150,3099898,11465470.7
7/27/20,3.7,3.7,3.6,3.7,53,1027330,3782648.2
7/24/20,3.7,3.7,3.6,3.6,66,1606288,5789967
7/23/20,3.5,3.7,3.5,3.6,70,1238544,4433272.3
7/22/20,3.6,3.7,3.5,3.6,157,3519079,12665932.8
7/21/20,3.6,3.7,3.5,3.6,174,1934171,6987459.2
7/20/20,3.3,3.6,3.2,3.5,312,5411440,18591799.3
7/17/20,3.1,3.3,3.1,3.2,76,1726490,5524358.1
7/16/20,3,3.2,3,3.1,85,1387987,4235718.5
7/15/20,3,3.1,2.9,3,65,1317384,3950903
7/14/20,2.9,3.1,2.9,3,138,3415498,10364895.2
7/13/20,3,3.1,2.9,2.9,184,5488429,16263295
7/10/20,3.2,3.2,3.1,3.1,258,6878117,21358130.1
7/9/20,3.2,3.4,3.2,3.3,87,1791475,5866852.4
7/8/20,3.2,3.3,3.1,3.2,65,516768,1653744.5
7/7/20,3.3,3.3,3.2,3.2,49,626636,2008365.3
7/6/20,3.2,3.3,3.1,3.2,97,1334882,4271379.6
7/3/20,3.3,3.4,3.2,3.2,93,906355,2938620.3
7/2/20,3.4,3.4,3.3,3.3,77,3096356,10230390.4
7/1/20,3.3,3.4,3.2,3.3,101,1538720,5079011.4
6/30/20,3.3,3.3,3.2,3.2,62,533691,1740225.1
6/29/20,3.3,3.4,3.2,3.3,204,3270223,10856488.6
6/26/20,3.1,3.4,3.1,3.3,303,6909536,22634811.4
6/25/20,3.1,3.2,3,3.1,110,12625204,39115038
6/24/20,3,3.1,3,3.1,74,1200180,3643619.6
6/23/20,3.1,3.1,2.9,3,142,3748592,11246320.1
6/22/20,3,3.1,2.9,3,99,1281418,3839555.2
6/19/20,2.9,3,2.9,3,103,2301988,6777958.4
6/18/20,3,3,2.9,2.9,43,310503,905778
6/17/20,2.9,3,2.9,3,39,569241,1659032.2
6/16/20,2.9,3,2.9,2.9,56,551662,1603208.3
6/15/20,2.9,3,2.9,2.9,205,6006058,17419416.4
6/12/20,3,3,2.8,2.9,152,4112021,11876398.9
6/11/20,3.1,3.1,2.9,2.9,189,10293754,30958643.6
6/10/20,3.1,3.2,3,3.1,180,2447518,7545625.5
6/9/20,3,3.2,2.9,3.1,468,25971261,79560691.8
6/8/20,2.7,3,2.7,2.9,286,19308360,54983403.8
6/4/20,2.7,2.7,2.6,2.7,73,1705703,4603653
6/3/20,2.6,2.7,2.6,2.6,128,7683167,19982246.5
6/2/20,2.6,2.7,2.5,2.6,235,170381019,426931899.5
6/1/20,2.7,2.7,2.5,2.5,174,11425436,28579430
5/29/20,2.7,2.7,2.6,2.6,287,7965356,20834037.8
5/28/20,2.5,2.8,2.4,2.6,804,77605324,200421256.1
5/27/20,2.5,2.5,2.4,2.5,76,1138746,2806364.9
5/26/20,2.6,2.6,2.4,2.5,111,894589,2245783.8
5/22/20,2.7,2.7,2.5,2.5,199,3845101,9938238.1
5/21/20,2.5,2.7,2.4,2.6,242,5775607,14701197.2
5/20/20,2.6,2.6,2.4,2.4,139,1671059,4129721.5
5/19/20,2.6,2.6,2.4,2.5,215,17497074,43898912.2
5/18/20,2.5,2.6,2.4,2.5,183,2955279,7416920.2
5/15/20,2.6,2.6,2.4,2.4,133,1770395,4343380.5
5/14/20,2.1,2.5,2.1,2.4,175,2236001,5356517.6
5/13/20,1.9,2.2,1.8,2.1,160,4786778,9653505
5/12/20,1.9,1.9,1.7,1.8,195,4013912,6993938.3
5/11/20,2,2,2,2,14,83258,166516
3/20/20,2.3,2.3,1.8,2,156,3097511,6095408.8
3/13/20,2.7,2.7,2.3,2.4,276,8176538,19820129.1
3/12/20,3,3,2.7,2.7,204,1448058,4008328.3
3/11/20,3.1,3.2,3,3,218,2495245,7493290.9
3/10/20,3.3,3.3,2.9,3,132,802722,2424454.4
3/6/20,3.5,3.5,3.2,3.3,107,640571,2133735.7
3/5/20,3.5,3.5,3.4,3.5,26,78120,266220
3/4/20,3.5,3.5,3.4,3.5,53,363949,1272621.5
3/3/20,3.6,3.6,3.5,3.5,178,1448168,5084909.5
3/2/20,3.7,3.8,3.5,3.5,431,4903310,17235224.9
2/28/20,4,4,3.8,3.8,62,124816,476056.5
2/27/20,3.8,4,3.8,3.9,25,54130,214605.6
2/26/20,4,4,3.9,3.9,49,218375,859100.1
2/25/20,4.1,4.2,4,4,75,236959,950298.6
2/24/20,4.2,4.2,4,4,58,104500,425327.6
2/20/20,4.4,4.4,4.1,4.2,118,323157,1373082.1
2/19/20,4.5,4.5,4.4,4.4,32,75638,332817.5
2/18/20,4.4,4.5,4.4,4.5,12,29250,130898.6
2/17/20,4.4,4.5,4.4,4.5,8,2292,10296.7
2/14/20,4.5,4.5,4.4,4.4,23,12288,54373.9
2/13/20,4.6,4.6,4.4,4.4,68,246065,1092892
2/12/20,4.7,4.7,4.6,4.6,46,172226,792390
2/11/20,4.7,4.8,4.7,4.7,45,179378,843180.9
2/10/20,4.8,4.8,4.7,4.7,14,14182,67399.1
2/7/20,4.8,4.9,4.7,4.8,27,35716,171497.8
2/6/20,4.8,4.9,4.8,4.8,3,702,3369.8
2/5/20,4.8,4.9,4.8,4.9,11,50804,243909.6
2/3/20,4.9,4.9,4.8,4.9,21,33183,159796.7
1/31/20,4.9,4.9,4.9,4.9,2,1100,5390
1/30/20,4.8,4.9,4.7,4.9,22,44713,215638.7
1/29/20,4.8,4.9,4.8,4.8,8,2503,12064.7
1/28/20,4.8,4.8,4.7,4.8,5,6990,33462
1/27/20,4.9,4.9,4.8,4.8,30,120000,576760
1/24/20,4.9,5,4.9,4.9,11,152612,747848.8
1/23/20,4.9,5,4.8,4.9,20,168733,829281.9
1/22/20,5,5,4.9,5,12,20271,100828
1/21/20,4.9,4.9,4.8,4.9,21,83001,401004.8
1/20/20,4.9,4.9,4.9,4.9,3,1026,5027.4
1/17/20,4.9,4.9,4.8,4.8,13,6188,29702.7
1/16/20,5,5,5,5,6,10111,50555
1/14/20,5,5,4.8,5,7,2111,10335
1/13/20,4.9,5,4.9,5,10,41101,202954.9
1/9/20,4.9,4.9,4.8,4.8,16,34209,167524.1
1/8/20,4.9,4.9,4.7,4.7,43,132333,624679.6
1/7/20,4.9,5,4.9,4.9,12,12656,62024.4
1/6/20,4.9,5.1,4.9,5,6,4540,22443.8
1/3/20,5,5.1,4.9,4.9,9,17703,86874.9
1/2/20,5,5.1,4.8,5.1,19,36620,182099.6
12/31/19,5,5.1,4.9,5.1,12,51555,253223.7
12/30/19,5,5.1,4.8,5,29,56035,280202.5
12/27/19,4.9,5,4.9,5,16,45102,221060
12/26/19,5,5,4.9,5,31,25254,125016.4
12/24/19,5,5,4.9,4.9,30,29856,146294.5
12/23/19,4.9,4.9,4.8,4.9,54,73100,358155
12/20/19,5,5,4.8,4.9,94,1094755,5405499
12/19/19,5.1,5.1,5,5.1,10,7730,39323
12/18/19,5.1,5.1,5,5.1,10,60818,304361.8
12/17/19,5,5,5,5,4,51735,258675
12/16/19,5,5.1,5,5,51,526686,2633488.5
12/13/19,5.1,5.1,5,5.1,31,153015,780055
12/12/19,5,5.2,5,5.2,7,63727,329769.3
12/10/19,5,5.1,5,5.1,8,21141,105768.5
12/9/19,5.2,5.2,5,5.1,10,5760,29186
12/6/19,5.1,5.1,5,5.1,55,1028055,5146855
12/5/19,5.2,5.2,5,5.1,33,599689,3039314.9
12/4/19,5.2,5.2,5.1,5.2,26,1133712,5890301.4
12/3/19,5.2,5.3,5.1,5.2,22,512879,2666472.8
12/2/19,5.2,5.3,5.2,5.2,14,41331,214922.3
11/29/19,5.2,5.2,5,5.2,53,927275,4782014.5
11/28/19,5.2,5.3,5.1,5.3,65,585377,3075076.6
11/27/19,5.1,5.2,5.1,5.2,11,26603,135685.5
11/26/19,5.1,5.2,5.1,5.2,13,11304,58280.8
11/25/19,5.2,5.2,5,5.2,11,50438,258377.6
11/22/19,5.2,5.2,5,5.1,29,94644,482771.6
11/21/19,5,5.2,5,5.2,31,65220,328564
11/20/19,5.2,5.2,5,5.2,34,164820,845913
11/19/19,5,5.2,5,5.2,36,128002,653730.6
11/18/19,5.3,5.3,5,5,111,1283793,6546127
11/15/19,5.1,5.2,5,5.1,41,584520,2984802.2
11/14/19,5.2,5.2,5,5,69,253300,1274440.5
11/13/19,5.1,5.2,5,5.2,19,53140,271561
11/8/19,5.1,5.1,5,5.1,23,54708,277060.8
11/7/19,5.2,5.2,5.1,5.1,27,131400,672210
11/6/19,5.3,5.3,5.1,5.2,22,124810,651793
11/5/19,5.2,5.3,5.2,5.3,37,34554,182776.7
11/4/19,5.3,5.3,5.2,5.2,13,138240,719962
11/1/19,5.2,5.3,5.1,5.1,28,183715,953430
10/31/19,5.3,5.3,5.1,5.2,23,18932,96978.2
10/30/19,5.2,5.3,5.1,5.2,22,66327,344250.6
10/29/19,5.2,5.2,5.1,5.2,19,142399,732552.5
10/28/19,5.3,5.3,5.1,5.1,29,131398,672287.8
10/25/19,5.2,5.3,5.1,5.2,39,92574,479108.7
10/24/19,5.2,5.2,5.1,5.2,40,252287,1289335.5
10/23/19,5.2,5.2,5,5.1,93,5011107,25561765.6
10/22/19,5.2,5.2,5,5.1,20,81445,415296.4
10/21/19,5.3,5.3,5.1,5.2,20,116371,604494.5
10/18/19,5.2,5.3,5.2,5.2,10,37700,196140
10/17/19,5.2,5.2,5.1,5.2,28,61317,318846.4
10/16/19,5.1,5.4,5.1,5.4,17,204309,1086487.1
10/15/19,5.3,5.3,5.2,5.3,18,32921,172579.2
10/14/19,5.2,5.4,5.2,5.4,92,959081,5031495.9
10/11/19,5.3,5.3,5.1,5.1,39,116150,594145.6
10/10/19,5.3,5.3,5.2,5.3,59,499000,2643000
10/9/19,5.2,5.2,5.1,5.2,36,290941,1511308.3
10/8/19,5.1,5.3,5.1,5.2,15,59140,313114
10/7/19,5.3,5.4,5,5.3,25,55659,293374.2
10/3/19,5.2,5.2,5,5.2,24,76880,387001.3
10/2/19,5.2,5.2,5.2,5.2,1,1,5.2
10/1/19,5,5.2,5,5.2,17,4347,22457.2
9/30/19,5,5.4,4.9,5.2,54,219240,1129297.7
9/27/19,5.1,5.2,5,5.2,17,17951,91904.6
9/26/19,5.2,5.2,5.1,5.1,41,63832,326113.7
9/25/19,5.4,5.4,5.2,5.2,23,260072,1352377.2
9/24/19,5.6,5.6,5.2,5.2,99,403971,2151614
9/23/19,5.5,5.6,5.4,5.6,13,82401,445225.6
9/20/19,5.5,5.5,5.4,5.5,12,65457,359403.5
9/19/19,5.5,5.5,5.5,5.5,24,450288,2476584
9/18/19,5.4,5.5,5.4,5.4,8,7300,39440
9/17/19,5.5,5.5,5.3,5.4,22,44934,243683.6
9/16/19,5.5,5.5,5.4,5.5,9,51677,283572.7
9/12/19,5.4,5.5,5.4,5.4,20,138800,749620
9/11/19,5.5,5.5,5.4,5.5,22,430231,2366200.5
9/10/19,5.6,5.6,5.5,5.6,18,116538,641062.1
9/9/19,5.6,5.6,5.5,5.6,23,29120,161925
9/6/19,5.5,5.6,5.5,5.6,6,15900,88038
9/5/19,5.6,5.6,5.5,5.5,22,533009,2936981.1
9/4/19,5.7,5.7,5.6,5.6,5,14799,83084.5
9/3/19,5.6,5.7,5.6,5.7,6,105950,603415
9/2/19,5.8,5.8,5.6,5.7,16,17938,101282.7
8/30/19,5.9,5.9,5.6,5.6,15,14814,83240.2
8/29/19,5.5,5.8,5.5,5.8,61,2444325,14169068.2
8/28/19,5.5,5.8,5.5,5.7,40,217470,1231424
8/27/19,5.5,5.6,5.5,5.5,20,255807,1407919.2
8/26/19,5.6,5.6,5.5,5.6,21,125413,698072.8
8/23/19,5.6,5.7,5.5,5.6,16,22124,123281.5
8/22/19,5.7,5.7,5.5,5.6,23,59606,328733.7
8/21/19,5.7,5.8,5.5,5.6,37,202150,1136066.2
8/20/19,5.7,5.7,5.7,5.7,2,210,1197
8/19/19,5.7,5.7,5.5,5.7,45,237220,1319753.4
8/16/19,5.8,5.8,5.7,5.7,29,136302,781855.4
8/15/19,6,6,5.8,5.8,33,235908,1389210
8/13/19,6,6,5.9,5.9,30,496132,2927732.4
8/9/19,5.9,6,5.9,6,17,121468,716751.8
8/8/19,5.9,5.9,5.8,5.8,26,595352,3494596.5
8/7/19,5.8,6,5.7,5.9,72,1563593,9215603.5
8/6/19,5.9,5.9,5.7,5.9,57,813514,4776346.3
8/5/19,6,6,5.9,6,43,536261,3209333
8/2/19,6,6,5.8,6,46,359832,2109966.1
8/1/19,6,6.1,5.8,5.9,67,509301,3005547.4
7/31/19,6,6.2,6,6,68,845625,5082521.8
7/30/19,6.1,6.2,5.8,5.9,58,387833,2320250.3
7/29/19,6,6.3,6,6,142,1031716,6300116
7/26/19,5.9,6,5.7,6,152,2095570,12416161.1
7/25/19,5.6,5.9,5.6,5.8,75,1119000,6448240
7/24/19,5.6,5.8,5.6,5.7,85,1228816,7010299.2
7/23/19,5.5,5.7,5.5,5.6,27,174465,976997
7/22/19,5.6,5.7,5.5,5.6,46,545988,3058531.5
7/19/19,5.6,5.7,5.5,5.6,79,2370159,13119313.4
7/18/19,5.5,5.6,5.5,5.6,137,2980372,16425550.8
7/17/19,5.5,5.6,5.4,5.5,78,609931,3352061.3
7/15/19,5.5,5.5,5.4,5.5,32,236745,1299397.5
7/12/19,5.6,5.6,5.4,5.5,22,118230,650278.8
7/11/19,5.6,5.6,5.5,5.6,28,76863,429707.8
7/10/19,5.5,5.7,5.5,5.6,77,790391,4433460.5
7/9/19,5.6,5.6,5.5,5.5,25,197802,1087941
7/8/19,5.5,5.6,5.5,5.5,60,939662,5183561
7/5/19,5.6,5.6,5.4,5.6,45,691551,3805896.8
7/5/19,5.6,5.6,5.4,5.6,45,691551,3805896.8
7/4/19,5.6,5.7,5.6,5.6,42,177872,996165.2
7/3/19,5.5,5.7,5.5,5.6,69,468112,2621223.1
7/2/19,5.7,5.7,5.4,5.5,45,123413,680588.9
7/1/19,5.6,5.7,5.5,5.6,48,178513,1004827.7
6/28/19,5.7,5.7,5.6,5.7,52,118708,666780.6
6/27/19,5.3,5.7,5.3,5.6,163,1834367,10118065.2
6/26/19,5.2,5.3,5.2,5.3,25,37605,196475.6
6/25/19,5.3,5.4,5.2,5.2,26,48932,256650.4
6/24/19,5.4,5.4,5.3,5.3,51,79774,430033.4
6/21/19,5.5,5.5,5.3,5.4,88,1292483,7089705.5
