Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),Trade Volume,Share Volume,Turnover (Rs.)
11/20/19,166.9,180,166.8,170,56,43403,7409429.2
11/19/19,164.9,170.1,164,165.1,66,95235,15744389.8
11/18/19,165,165,160,163.8,32,18894,3095577.4
11/15/19,159,160,158,158.3,28,10644,1690203
11/14/19,160,160,157.1,158.9,13,2170,346765
11/13/19,159.9,160,159,160,25,15224,2433920
11/8/19,156.5,159.5,156.5,156.5,3,5003,782975.6
11/7/19,156.8,156.8,156.1,156.3,16,1602,250435.6
11/6/19,160,160,156.7,156.8,17,2909,458018
11/5/19,160,160,160,160,2,30,4800
11/4/19,160,160,159,160,15,2771,443321
11/1/19,159.9,175,159.9,160.2,59,31683,5087415.5
10/31/19,157,159,156.1,156.6,8,124,19416.5
10/30/19,159,159,157.2,158.7,6,400,63514
10/29/19,160,160,159,159.5,9,445,70967.5
10/28/19,160,160,159.5,159.5,8,1237,197670.5
10/25/19,162.5,163.9,160,160,15,8014,1282293.9
10/24/19,155.4,162,155.3,160,26,20475,3270610.5
10/23/19,160,160,160,155.6,2,22,3520
10/22/19,160,160,155.5,155.6,4,1002,155869.9
10/21/19,160,160,160,157.9,1,1,160
10/18/19,155,159,155,157.9,2,11,1709
10/17/19,154.7,159,154,157.9,22,1860,291974.5
10/16/19,153.1,154.7,153.1,154.7,9,257,39732.5
10/15/19,154.7,154.7,153.2,153.5,13,1480,228666.8
10/14/19,155,155,154.7,154.7,17,1188,184074.2
10/11/19,150,154,150,154,10,6046,929412
10/10/19,149.9,154.9,149.9,150.6,37,60646,9102502.2
10/9/19,150,150.1,149.9,150,42,31206,4680864.7
10/8/19,149.9,150,149.9,150,13,1028,154141.8
10/7/19,150,150,149.9,149.9,8,749,112289.7
10/4/19,148.8,148.8,148,148,8,221,32728
10/3/19,149.9,150,145.1,149.9,8,795,119163.9
10/2/19,151,151,145,146,32,4460,652578.3
10/1/19,150,150,149.1,150,26,27404,4110500.3
9/30/19,155,155,149,150.3,15,3145,472727.5
9/27/19,150,154.9,150,150.5,6,612,93113.4
9/26/19,149,149,149,149,8,1750,260750
9/24/19,150,150,148,148.5,20,1297,193511
9/23/19,149.1,152.5,149,149.1,8,463,69018.8
9/20/19,155,155,150,150,15,12213,1833454.9
9/19/19,155.2,155.2,155,148.9,3,87,13487
9/18/19,155,155,155,148.9,2,3,465
9/17/19,150,150,148,148.9,16,481,71675
9/16/19,152,152,150,150.5,21,969,146164.5
9/12/19,152,152,152,152,3,335,50920
9/11/19,150.8,151,150.4,151,8,3087,466093.2
9/10/19,154,154,150.2,151.1,30,3955,600437.6
9/9/19,156.8,156.8,154,154,10,38,5893.5
9/6/19,153.5,157,153.5,154,9,2356,366288.5
9/5/19,157,157,153.3,153.3,5,1275,196423.5
9/4/19,157.5,157.5,153.4,154.2,4,301,46562.5
9/3/19,155.2,157.5,153,153.4,9,1156,177354.4
9/2/19,157,157.5,155.1,155.2,5,277,43143
8/30/19,156.9,157.4,156.9,157.4,8,164,25788.4
8/29/19,158,158,157,157.2,13,912,143493
8/28/19,159.9,159.9,157.5,158,6,124,19596.2
8/27/19,158,158,157.5,157.6,10,800,126063
8/26/19,159.7,159.7,158,158,8,1271,201162.5
8/23/19,159.8,159.9,158,158,28,2393,380085
8/22/19,158.4,158.4,158.4,158.4,2,500,79200
8/21/19,160,160,158.2,158.4,15,5231,834166.8
8/20/19,160,160,158.2,158.9,17,1400,223843
8/19/19,160.1,163,160,161,11,1905,306337
8/16/19,162,162.9,160,160.5,8,669,107394.3
